ds,y,category
2015-10-09,41.0,Indoor/Outdoor Games
2015-10-10,50.0,Indoor/Outdoor Games
2015-10-11,70.0,Indoor/Outdoor Games
2015-10-12,30.0,Indoor/Outdoor Games
2015-10-13,78.0,Indoor/Outdoor Games
2015-10-14,25.0,Indoor/Outdoor Games
2015-10-15,56.0,Indoor/Outdoor Games
2015-10-16,47.0,Indoor/Outdoor Games
2015-10-17,55.0,Indoor/Outdoor Games
2015-10-18,58.0,Indoor/Outdoor Games
2015-10-19,49.0,Indoor/Outdoor Games
2015-10-20,74.0,Indoor/Outdoor Games
2015-10-21,68.0,Indoor/Outdoor Games
2015-10-22,45.0,Indoor/Outdoor Games
2015-10-23,68.0,Indoor/Outdoor Games
2015-10-24,62.0,Indoor/Outdoor Games
2015-10-25,61.0,Indoor/Outdoor Games
2015-10-26,48.0,Indoor/Outdoor Games
2015-10-27,70.0,Indoor/Outdoor Games
2015-10-28,62.0,Indoor/Outdoor Games
2015-10-29,38.0,Indoor/Outdoor Games
2015-10-30,40.0,Indoor/Outdoor Games
2015-10-31,53.0,Indoor/Outdoor Games
2015-11-01,78.0,Indoor/Outdoor Games
2015-11-02,36.0,Indoor/Outdoor Games
2015-11-03,46.0,Indoor/Outdoor Games
2015-11-04,76.0,Indoor/Outdoor Games
2015-11-05,62.0,Indoor/Outdoor Games
2015-11-06,53.0,Indoor/Outdoor Games
2015-11-07,37.0,Indoor/Outdoor Games
2015-11-08,61.0,Indoor/Outdoor Games
2015-11-09,40.0,Indoor/Outdoor Games
2015-11-10,56.0,Indoor/Outdoor Games
2015-11-11,68.0,Indoor/Outdoor Games
2015-11-12,76.0,Indoor/Outdoor Games
2015-11-13,76.0,Indoor/Outdoor Games
2015-11-14,58.0,Indoor/Outdoor Games
2015-11-15,42.0,Indoor/Outdoor Games
2015-11-16,56.0,Indoor/Outdoor Games
2015-11-17,66.0,Indoor/Outdoor Games
2015-11-18,36.0,Indoor/Outdoor Games
2015-11-19,67.0,Indoor/Outdoor Games
2015-11-20,64.0,Indoor/Outdoor Games
2015-11-21,62.0,Indoor/Outdoor Games
2015-11-22,52.0,Indoor/Outdoor Games
2015-11-23,77.0,Indoor/Outdoor Games
2015-11-24,46.0,Indoor/Outdoor Games
2015-11-25,54.0,Indoor/Outdoor Games
2015-11-26,72.0,Indoor/Outdoor Games
2015-11-27,66.0,Indoor/Outdoor Games
2015-11-28,55.0,Indoor/Outdoor Games
2015-11-29,36.0,Indoor/Outdoor Games
2015-11-30,31.0,Indoor/Outdoor Games
2015-12-01,58.0,Indoor/Outdoor Games
2015-12-02,72.0,Indoor/Outdoor Games
2015-12-03,44.0,Indoor/Outdoor Games
2015-12-04,40.0,Indoor/Outdoor Games
2015-12-05,35.0,Indoor/Outdoor Games
2015-12-06,50.0,Indoor/Outdoor Games
2015-12-07,55.0,Indoor/Outdoor Games
2015-12-08,48.0,Indoor/Outdoor Games
2015-12-09,53.0,Indoor/Outdoor Games
2015-12-10,53.0,Indoor/Outdoor Games
2015-12-11,59.0,Indoor/Outdoor Games
2015-12-12,55.0,Indoor/Outdoor Games
2015-12-13,38.0,Indoor/Outdoor Games
2015-12-14,42.0,Indoor/Outdoor Games
2015-12-15,82.0,Indoor/Outdoor Games
2015-12-16,77.0,Indoor/Outdoor Games
2015-12-17,45.0,Indoor/Outdoor Games
2015-12-18,55.0,Indoor/Outdoor Games
2015-12-19,80.0,Indoor/Outdoor Games
2015-12-20,64.0,Indoor/Outdoor Games
2015-12-21,44.0,Indoor/Outdoor Games
2015-12-22,47.0,Indoor/Outdoor Games
2015-12-23,69.0,Indoor/Outdoor Games
2015-12-24,76.0,Indoor/Outdoor Games
2015-12-25,90.0,Indoor/Outdoor Games
2015-12-26,42.0,Indoor/Outdoor Games
2015-12-27,58.0,Indoor/Outdoor Games
2015-12-28,77.0,Indoor/Outdoor Games
2015-12-29,54.0,Indoor/Outdoor Games
2015-12-30,78.0,Indoor/Outdoor Games
2015-12-31,42.0,Indoor/Outdoor Games
2016-01-01,34.0,Indoor/Outdoor Games
2016-01-02,83.0,Indoor/Outdoor Games
2016-01-03,51.0,Indoor/Outdoor Games
2016-01-04,30.0,Indoor/Outdoor Games
2016-01-05,56.0,Indoor/Outdoor Games
2016-01-06,46.0,Indoor/Outdoor Games
2016-01-07,61.0,Indoor/Outdoor Games
2016-01-08,77.0,Indoor/Outdoor Games
2016-01-09,39.0,Indoor/Outdoor Games
2016-01-10,68.0,Indoor/Outdoor Games
2016-01-11,72.0,Indoor/Outdoor Games
2016-01-12,59.0,Indoor/Outdoor Games
2016-01-13,36.0,Indoor/Outdoor Games
2016-01-14,54.0,Indoor/Outdoor Games
2016-01-15,57.0,Indoor/Outdoor Games
2016-01-16,61.0,Indoor/Outdoor Games
2016-01-17,62.0,Indoor/Outdoor Games
2016-01-18,54.0,Indoor/Outdoor Games
2016-01-19,51.0,Indoor/Outdoor Games
2016-01-20,38.0,Indoor/Outdoor Games
2016-01-21,61.0,Indoor/Outdoor Games
2016-01-22,50.0,Indoor/Outdoor Games
2016-01-23,60.0,Indoor/Outdoor Games
2016-01-24,60.0,Indoor/Outdoor Games
2016-01-25,77.0,Indoor/Outdoor Games
2016-01-26,70.0,Indoor/Outdoor Games
2016-01-27,62.0,Indoor/Outdoor Games
2016-01-28,56.0,Indoor/Outdoor Games
2016-01-29,59.0,Indoor/Outdoor Games
2016-01-30,69.0,Indoor/Outdoor Games
2016-01-31,56.0,Indoor/Outdoor Games
2016-02-01,33.0,Indoor/Outdoor Games
2016-02-02,67.0,Indoor/Outdoor Games
2016-02-03,57.0,Indoor/Outdoor Games
2016-02-04,57.0,Indoor/Outdoor Games
2016-02-05,80.0,Indoor/Outdoor Games
2016-02-06,51.0,Indoor/Outdoor Games
2016-02-07,77.0,Indoor/Outdoor Games
2016-02-08,54.0,Indoor/Outdoor Games
2016-02-09,60.0,Indoor/Outdoor Games
2016-02-10,64.0,Indoor/Outdoor Games
2016-02-11,77.0,Indoor/Outdoor Games
2016-02-12,53.0,Indoor/Outdoor Games
2016-02-13,70.0,Indoor/Outdoor Games
2016-02-14,60.0,Indoor/Outdoor Games
2016-02-15,61.0,Indoor/Outdoor Games
2016-02-16,66.0,Indoor/Outdoor Games
2016-02-17,91.0,Indoor/Outdoor Games
2016-02-18,69.0,Indoor/Outdoor Games
2016-02-19,57.0,Indoor/Outdoor Games
2016-02-20,29.0,Indoor/Outdoor Games
2016-02-21,54.0,Indoor/Outdoor Games
2016-02-22,52.0,Indoor/Outdoor Games
2016-02-23,61.0,Indoor/Outdoor Games
2016-02-24,62.0,Indoor/Outdoor Games
2016-02-25,44.0,Indoor/Outdoor Games
2016-02-26,79.0,Indoor/Outdoor Games
2016-02-27,39.0,Indoor/Outdoor Games
2016-02-28,35.0,Indoor/Outdoor Games
2016-02-29,43.0,Indoor/Outdoor Games
2016-03-01,50.0,Indoor/Outdoor Games
2016-03-02,55.0,Indoor/Outdoor Games
2016-03-03,51.0,Indoor/Outdoor Games
2016-03-04,48.0,Indoor/Outdoor Games
2016-03-05,76.0,Indoor/Outdoor Games
2016-03-06,61.0,Indoor/Outdoor Games
2016-03-07,51.0,Indoor/Outdoor Games
2016-03-08,42.0,Indoor/Outdoor Games
2016-03-09,49.0,Indoor/Outdoor Games
2016-03-10,41.0,Indoor/Outdoor Games
2016-03-11,72.0,Indoor/Outdoor Games
2016-03-12,68.0,Indoor/Outdoor Games
2016-03-13,51.0,Indoor/Outdoor Games
2016-03-14,59.0,Indoor/Outdoor Games
2016-03-15,52.0,Indoor/Outdoor Games
2016-03-16,36.0,Indoor/Outdoor Games
2016-03-17,49.0,Indoor/Outdoor Games
2016-03-18,40.0,Indoor/Outdoor Games
2016-03-19,52.0,Indoor/Outdoor Games
2016-03-20,44.0,Indoor/Outdoor Games
2016-03-21,62.0,Indoor/Outdoor Games
2016-03-22,34.0,Indoor/Outdoor Games
2016-03-23,68.0,Indoor/Outdoor Games
2016-03-24,48.0,Indoor/Outdoor Games
2016-03-25,45.0,Indoor/Outdoor Games
2016-03-26,47.0,Indoor/Outdoor Games
2016-03-27,54.0,Indoor/Outdoor Games
2016-03-28,40.0,Indoor/Outdoor Games
2016-03-29,56.0,Indoor/Outdoor Games
2016-03-30,47.0,Indoor/Outdoor Games
2016-03-31,67.0,Indoor/Outdoor Games
2016-04-01,58.0,Indoor/Outdoor Games
2016-04-02,35.0,Indoor/Outdoor Games
2016-04-03,42.0,Indoor/Outdoor Games
2016-04-04,37.0,Indoor/Outdoor Games
2016-04-05,54.0,Indoor/Outdoor Games
2016-04-06,37.0,Indoor/Outdoor Games
2016-04-07,53.0,Indoor/Outdoor Games
2016-04-08,49.0,Indoor/Outdoor Games
2016-04-09,40.0,Indoor/Outdoor Games
2016-04-10,64.0,Indoor/Outdoor Games
2016-04-11,71.0,Indoor/Outdoor Games
2016-04-12,76.0,Indoor/Outdoor Games
2016-04-13,57.0,Indoor/Outdoor Games
2016-04-14,45.0,Indoor/Outdoor Games
2016-04-15,60.0,Indoor/Outdoor Games
2016-04-16,46.0,Indoor/Outdoor Games
2016-04-17,57.0,Indoor/Outdoor Games
2016-04-18,58.0,Indoor/Outdoor Games
2016-04-19,69.0,Indoor/Outdoor Games
2016-04-20,73.0,Indoor/Outdoor Games
2016-04-21,46.0,Indoor/Outdoor Games
2016-04-22,60.0,Indoor/Outdoor Games
2016-04-23,72.0,Indoor/Outdoor Games
2016-04-24,50.0,Indoor/Outdoor Games
2016-04-25,43.0,Indoor/Outdoor Games
2016-04-26,63.0,Indoor/Outdoor Games
2016-04-27,33.0,Indoor/Outdoor Games
2016-04-28,51.0,Indoor/Outdoor Games
2016-04-29,36.0,Indoor/Outdoor Games
2016-04-30,52.0,Indoor/Outdoor Games
2016-05-01,77.0,Indoor/Outdoor Games
2016-05-02,45.0,Indoor/Outdoor Games
2016-05-03,47.0,Indoor/Outdoor Games
2016-05-04,42.0,Indoor/Outdoor Games
2016-05-05,59.0,Indoor/Outdoor Games
2016-05-06,54.0,Indoor/Outdoor Games
2016-05-07,61.0,Indoor/Outdoor Games
2016-05-08,72.0,Indoor/Outdoor Games
2016-05-09,76.0,Indoor/Outdoor Games
2016-05-10,35.0,Indoor/Outdoor Games
2016-05-11,54.0,Indoor/Outdoor Games
2016-05-12,44.0,Indoor/Outdoor Games
2016-05-13,38.0,Indoor/Outdoor Games
2016-05-14,80.0,Indoor/Outdoor Games
2016-05-15,73.0,Indoor/Outdoor Games
2016-05-16,72.0,Indoor/Outdoor Games
2016-05-17,26.0,Indoor/Outdoor Games
2016-05-18,49.0,Indoor/Outdoor Games
2016-05-19,44.0,Indoor/Outdoor Games
2016-05-20,56.0,Indoor/Outdoor Games
2016-05-21,67.0,Indoor/Outdoor Games
2016-05-22,58.0,Indoor/Outdoor Games
2016-05-23,58.0,Indoor/Outdoor Games
2016-05-24,71.0,Indoor/Outdoor Games
2016-05-25,32.0,Indoor/Outdoor Games
2016-05-26,42.0,Indoor/Outdoor Games
2016-05-27,61.0,Indoor/Outdoor Games
2016-05-28,60.0,Indoor/Outdoor Games
2016-05-29,71.0,Indoor/Outdoor Games
2016-05-30,36.0,Indoor/Outdoor Games
2016-05-31,46.0,Indoor/Outdoor Games
2016-06-01,60.0,Indoor/Outdoor Games
2016-06-02,44.0,Indoor/Outdoor Games
2016-06-03,71.0,Indoor/Outdoor Games
2016-06-04,91.0,Indoor/Outdoor Games
2016-06-05,33.0,Indoor/Outdoor Games
2016-06-06,52.0,Indoor/Outdoor Games
2016-06-07,46.0,Indoor/Outdoor Games
2016-06-08,26.0,Indoor/Outdoor Games
2016-06-09,49.0,Indoor/Outdoor Games
2016-06-10,55.0,Indoor/Outdoor Games
2016-06-11,53.0,Indoor/Outdoor Games
2016-06-12,45.0,Indoor/Outdoor Games
2016-06-13,59.0,Indoor/Outdoor Games
2016-06-14,73.0,Indoor/Outdoor Games
2016-06-15,21.0,Indoor/Outdoor Games
2016-06-16,54.0,Indoor/Outdoor Games
2016-06-17,53.0,Indoor/Outdoor Games
2016-06-18,38.0,Indoor/Outdoor Games
2016-06-19,26.0,Indoor/Outdoor Games
2016-06-20,53.0,Indoor/Outdoor Games
2016-06-21,54.0,Indoor/Outdoor Games
2016-06-22,31.0,Indoor/Outdoor Games
2016-06-23,63.0,Indoor/Outdoor Games
2016-06-24,51.0,Indoor/Outdoor Games
2016-06-25,39.0,Indoor/Outdoor Games
2016-06-26,41.0,Indoor/Outdoor Games
2016-06-27,75.0,Indoor/Outdoor Games
2016-06-28,53.0,Indoor/Outdoor Games
2016-06-29,51.0,Indoor/Outdoor Games
2016-06-30,49.0,Indoor/Outdoor Games
2016-07-01,63.0,Indoor/Outdoor Games
2016-07-02,57.0,Indoor/Outdoor Games
2016-07-03,65.0,Indoor/Outdoor Games
2016-07-04,37.0,Indoor/Outdoor Games
2016-07-05,85.0,Indoor/Outdoor Games
2016-07-06,43.0,Indoor/Outdoor Games
2016-07-07,43.0,Indoor/Outdoor Games
2016-07-08,44.0,Indoor/Outdoor Games
2016-07-09,56.0,Indoor/Outdoor Games
2016-07-10,65.0,Indoor/Outdoor Games
2016-07-11,49.0,Indoor/Outdoor Games
2016-07-12,64.0,Indoor/Outdoor Games
2016-07-13,50.0,Indoor/Outdoor Games
2016-07-14,72.0,Indoor/Outdoor Games
2016-07-15,35.0,Indoor/Outdoor Games
2016-07-16,91.0,Indoor/Outdoor Games
2016-07-17,68.0,Indoor/Outdoor Games
2016-07-18,62.0,Indoor/Outdoor Games
2016-07-19,54.0,Indoor/Outdoor Games
2016-07-20,45.0,Indoor/Outdoor Games
2016-07-21,61.0,Indoor/Outdoor Games
2016-07-22,64.0,Indoor/Outdoor Games
2016-07-23,51.0,Indoor/Outdoor Games
2016-07-24,44.0,Indoor/Outdoor Games
2016-07-25,46.0,Indoor/Outdoor Games
2016-07-26,39.0,Indoor/Outdoor Games
2016-07-27,67.0,Indoor/Outdoor Games
2016-07-28,59.0,Indoor/Outdoor Games
2016-07-29,58.0,Indoor/Outdoor Games
2016-07-30,62.0,Indoor/Outdoor Games
2016-07-31,46.0,Indoor/Outdoor Games
2016-08-01,65.0,Indoor/Outdoor Games
2016-08-02,39.0,Indoor/Outdoor Games
2016-08-03,63.0,Indoor/Outdoor Games
2016-08-04,51.0,Indoor/Outdoor Games
2016-08-05,64.0,Indoor/Outdoor Games
2016-08-06,58.0,Indoor/Outdoor Games
2016-08-07,62.0,Indoor/Outdoor Games
2016-08-08,38.0,Indoor/Outdoor Games
2016-08-09,28.0,Indoor/Outdoor Games
2016-08-10,43.0,Indoor/Outdoor Games
2016-08-11,57.0,Indoor/Outdoor Games
2016-08-12,48.0,Indoor/Outdoor Games
2016-08-13,43.0,Indoor/Outdoor Games
2016-08-14,37.0,Indoor/Outdoor Games
2016-08-15,53.0,Indoor/Outdoor Games
2016-08-16,28.0,Indoor/Outdoor Games
2016-08-17,61.0,Indoor/Outdoor Games
2016-08-18,63.0,Indoor/Outdoor Games
2016-08-19,52.0,Indoor/Outdoor Games
2016-08-20,68.0,Indoor/Outdoor Games
2016-08-21,73.0,Indoor/Outdoor Games
2016-08-22,56.0,Indoor/Outdoor Games
2016-08-23,44.0,Indoor/Outdoor Games
2016-08-24,30.0,Indoor/Outdoor Games
2016-08-25,61.0,Indoor/Outdoor Games
2016-08-26,47.0,Indoor/Outdoor Games
2016-08-27,49.0,Indoor/Outdoor Games
2016-08-28,34.0,Indoor/Outdoor Games
2016-08-29,40.0,Indoor/Outdoor Games
2016-08-30,44.0,Indoor/Outdoor Games
2016-08-31,55.0,Indoor/Outdoor Games
2016-09-01,53.0,Indoor/Outdoor Games
2016-09-02,61.0,Indoor/Outdoor Games
2016-09-03,57.0,Indoor/Outdoor Games
2016-09-04,45.0,Indoor/Outdoor Games
2016-09-05,56.0,Indoor/Outdoor Games
2016-09-06,54.0,Indoor/Outdoor Games
2016-09-07,54.0,Indoor/Outdoor Games
2016-09-08,56.0,Indoor/Outdoor Games
2016-09-09,54.0,Indoor/Outdoor Games
2016-09-10,20.0,Indoor/Outdoor Games
2016-09-11,34.0,Indoor/Outdoor Games
2016-09-12,75.0,Indoor/Outdoor Games
2016-09-13,45.0,Indoor/Outdoor Games
2016-09-14,64.0,Indoor/Outdoor Games
2016-09-15,76.0,Indoor/Outdoor Games
2016-09-16,67.0,Indoor/Outdoor Games
2016-09-17,59.0,Indoor/Outdoor Games
2016-09-18,100.0,Indoor/Outdoor Games
2016-09-19,59.0,Indoor/Outdoor Games
2016-09-20,51.0,Indoor/Outdoor Games
2016-09-21,58.0,Indoor/Outdoor Games
2016-09-22,51.0,Indoor/Outdoor Games
2016-09-23,31.0,Indoor/Outdoor Games
2016-09-24,43.0,Indoor/Outdoor Games
2016-09-25,62.0,Indoor/Outdoor Games
2016-09-26,54.0,Indoor/Outdoor Games
2016-09-27,61.0,Indoor/Outdoor Games
2016-09-28,60.0,Indoor/Outdoor Games
2016-09-29,61.0,Indoor/Outdoor Games
2016-09-30,64.0,Indoor/Outdoor Games
2016-10-01,67.0,Indoor/Outdoor Games
2016-10-02,53.0,Indoor/Outdoor Games
2016-10-03,59.0,Indoor/Outdoor Games
2016-10-04,84.0,Indoor/Outdoor Games
2016-10-05,50.0,Indoor/Outdoor Games
2016-10-06,51.0,Indoor/Outdoor Games
2016-10-07,59.0,Indoor/Outdoor Games
2016-10-08,57.0,Indoor/Outdoor Games
2016-10-09,40.0,Indoor/Outdoor Games
2016-10-10,73.0,Indoor/Outdoor Games
2016-10-11,82.0,Indoor/Outdoor Games
2016-10-12,58.0,Indoor/Outdoor Games
2016-10-13,76.0,Indoor/Outdoor Games
2016-10-14,85.0,Indoor/Outdoor Games
2016-10-15,67.0,Indoor/Outdoor Games
2016-10-16,64.0,Indoor/Outdoor Games
2016-10-17,53.0,Indoor/Outdoor Games
2016-10-18,38.0,Indoor/Outdoor Games
2016-10-19,69.0,Indoor/Outdoor Games
2016-10-20,70.0,Indoor/Outdoor Games
2016-10-21,56.0,Indoor/Outdoor Games
2016-10-22,64.0,Indoor/Outdoor Games
2016-10-23,58.0,Indoor/Outdoor Games
2016-10-24,69.0,Indoor/Outdoor Games
2016-10-25,49.0,Indoor/Outdoor Games
2016-10-26,40.0,Indoor/Outdoor Games
2016-10-27,79.0,Indoor/Outdoor Games
2016-10-28,53.0,Indoor/Outdoor Games
2016-10-29,63.0,Indoor/Outdoor Games
2016-10-30,69.0,Indoor/Outdoor Games
2016-10-31,50.0,Indoor/Outdoor Games
2016-11-01,60.0,Indoor/Outdoor Games
2016-11-02,50.0,Indoor/Outdoor Games
2016-11-03,93.0,Indoor/Outdoor Games
2016-11-04,48.0,Indoor/Outdoor Games
2016-11-05,50.0,Indoor/Outdoor Games
2016-11-06,38.0,Indoor/Outdoor Games
2016-11-07,48.0,Indoor/Outdoor Games
2016-11-08,41.0,Indoor/Outdoor Games
2016-11-09,53.0,Indoor/Outdoor Games
2016-11-10,48.0,Indoor/Outdoor Games
2016-11-11,34.0,Indoor/Outdoor Games
2016-11-12,81.0,Indoor/Outdoor Games
2016-11-13,60.0,Indoor/Outdoor Games
2016-11-14,37.0,Indoor/Outdoor Games
2016-11-15,59.0,Indoor/Outdoor Games
2016-11-16,63.0,Indoor/Outdoor Games
2016-11-17,116.0,Indoor/Outdoor Games
2016-11-18,29.0,Indoor/Outdoor Games
2016-11-19,47.0,Indoor/Outdoor Games
2016-11-20,73.0,Indoor/Outdoor Games
2016-11-21,55.0,Indoor/Outdoor Games
2016-11-22,56.0,Indoor/Outdoor Games
2016-11-23,53.0,Indoor/Outdoor Games
2016-11-24,52.0,Indoor/Outdoor Games
2016-11-25,77.0,Indoor/Outdoor Games
2016-11-26,52.0,Indoor/Outdoor Games
2016-11-27,77.0,Indoor/Outdoor Games
2016-11-28,31.0,Indoor/Outdoor Games
2016-11-29,67.0,Indoor/Outdoor Games
2016-11-30,48.0,Indoor/Outdoor Games
2016-12-01,48.0,Indoor/Outdoor Games
2016-12-02,55.0,Indoor/Outdoor Games
2016-12-03,50.0,Indoor/Outdoor Games
2016-12-04,46.0,Indoor/Outdoor Games
2016-12-05,66.0,Indoor/Outdoor Games
2016-12-06,54.0,Indoor/Outdoor Games
2016-12-07,64.0,Indoor/Outdoor Games
2016-12-08,57.0,Indoor/Outdoor Games
2016-12-09,64.0,Indoor/Outdoor Games
2016-12-10,47.0,Indoor/Outdoor Games
2016-12-11,77.0,Indoor/Outdoor Games
2016-12-12,58.0,Indoor/Outdoor Games
2016-12-13,36.0,Indoor/Outdoor Games
2016-12-14,67.0,Indoor/Outdoor Games
2016-12-15,47.0,Indoor/Outdoor Games
2016-12-16,68.0,Indoor/Outdoor Games
2016-12-17,71.0,Indoor/Outdoor Games
2016-12-18,58.0,Indoor/Outdoor Games
2016-12-19,17.0,Indoor/Outdoor Games
2016-12-20,52.0,Indoor/Outdoor Games
2016-12-21,83.0,Indoor/Outdoor Games
2016-12-22,64.0,Indoor/Outdoor Games
2016-12-23,74.0,Indoor/Outdoor Games
2016-12-24,59.0,Indoor/Outdoor Games
2016-12-25,62.0,Indoor/Outdoor Games
2016-12-26,43.0,Indoor/Outdoor Games
2016-12-27,68.0,Indoor/Outdoor Games
2016-12-28,81.0,Indoor/Outdoor Games
2016-12-29,60.0,Indoor/Outdoor Games
2016-12-30,63.0,Indoor/Outdoor Games
2016-12-31,56.0,Indoor/Outdoor Games
2017-01-01,42.0,Indoor/Outdoor Games
2017-01-02,31.0,Indoor/Outdoor Games
2017-01-03,65.0,Indoor/Outdoor Games
2017-01-04,39.0,Indoor/Outdoor Games
2017-01-05,57.0,Indoor/Outdoor Games
2017-01-06,43.0,Indoor/Outdoor Games
2017-01-07,53.0,Indoor/Outdoor Games
2017-01-08,66.0,Indoor/Outdoor Games
2017-01-09,45.0,Indoor/Outdoor Games
2017-01-10,54.0,Indoor/Outdoor Games
2017-01-11,67.0,Indoor/Outdoor Games
2017-01-12,70.0,Indoor/Outdoor Games
2017-01-13,63.0,Indoor/Outdoor Games
2017-01-14,61.0,Indoor/Outdoor Games
2017-01-15,23.0,Indoor/Outdoor Games
2017-01-16,30.0,Indoor/Outdoor Games
2017-01-17,55.0,Indoor/Outdoor Games
2017-01-18,107.0,Indoor/Outdoor Games
2017-01-19,44.0,Indoor/Outdoor Games
2017-01-20,50.0,Indoor/Outdoor Games
2017-01-21,44.0,Indoor/Outdoor Games
2017-01-22,42.0,Indoor/Outdoor Games
2017-01-23,52.0,Indoor/Outdoor Games
2017-01-24,68.0,Indoor/Outdoor Games
2017-01-25,39.0,Indoor/Outdoor Games
2017-01-26,62.0,Indoor/Outdoor Games
2017-01-27,82.0,Indoor/Outdoor Games
2017-01-28,68.0,Indoor/Outdoor Games
2017-01-29,51.0,Indoor/Outdoor Games
2017-01-30,49.0,Indoor/Outdoor Games
2017-01-31,68.0,Indoor/Outdoor Games
2017-02-01,63.0,Indoor/Outdoor Games
2017-02-02,59.0,Indoor/Outdoor Games
2017-02-03,70.0,Indoor/Outdoor Games
2017-02-04,65.0,Indoor/Outdoor Games
2017-02-05,59.0,Indoor/Outdoor Games
2017-02-06,88.0,Indoor/Outdoor Games
2017-02-07,48.0,Indoor/Outdoor Games
2017-02-08,57.0,Indoor/Outdoor Games
2017-02-09,35.0,Indoor/Outdoor Games
2017-02-10,58.0,Indoor/Outdoor Games
2017-02-11,43.0,Indoor/Outdoor Games
2017-02-12,80.0,Indoor/Outdoor Games
2017-02-13,78.0,Indoor/Outdoor Games
2017-02-14,44.0,Indoor/Outdoor Games
2017-02-15,63.0,Indoor/Outdoor Games
2017-02-16,45.0,Indoor/Outdoor Games
2017-02-17,56.0,Indoor/Outdoor Games
2017-02-18,67.0,Indoor/Outdoor Games
2017-02-19,63.0,Indoor/Outdoor Games
2017-02-20,47.0,Indoor/Outdoor Games
2017-02-21,69.0,Indoor/Outdoor Games
2017-02-22,63.0,Indoor/Outdoor Games
2017-02-23,92.0,Indoor/Outdoor Games
2017-02-24,68.0,Indoor/Outdoor Games
2017-02-25,55.0,Indoor/Outdoor Games
2017-02-26,56.0,Indoor/Outdoor Games
2017-02-27,42.0,Indoor/Outdoor Games
2017-02-28,57.0,Indoor/Outdoor Games
2017-03-01,35.0,Indoor/Outdoor Games
2017-03-02,16.0,Indoor/Outdoor Games
2017-03-03,59.0,Indoor/Outdoor Games
2017-03-04,31.0,Indoor/Outdoor Games
2017-03-05,48.0,Indoor/Outdoor Games
2017-03-06,66.0,Indoor/Outdoor Games
2017-03-07,50.0,Indoor/Outdoor Games
2017-03-08,43.0,Indoor/Outdoor Games
2017-03-09,46.0,Indoor/Outdoor Games
2017-03-10,70.0,Indoor/Outdoor Games
2017-03-11,67.0,Indoor/Outdoor Games
2017-03-12,66.0,Indoor/Outdoor Games
2017-03-13,26.0,Indoor/Outdoor Games
2017-03-14,53.0,Indoor/Outdoor Games
2017-03-15,66.0,Indoor/Outdoor Games
2017-03-16,68.0,Indoor/Outdoor Games
2017-03-17,65.0,Indoor/Outdoor Games
2017-03-18,48.0,Indoor/Outdoor Games
2017-03-19,64.0,Indoor/Outdoor Games
2017-03-20,54.0,Indoor/Outdoor Games
2017-03-21,55.0,Indoor/Outdoor Games
2017-03-22,57.0,Indoor/Outdoor Games
2017-03-23,74.0,Indoor/Outdoor Games
2017-03-24,43.0,Indoor/Outdoor Games
2017-03-25,44.0,Indoor/Outdoor Games
2017-03-26,26.0,Indoor/Outdoor Games
2017-03-27,32.0,Indoor/Outdoor Games
2017-03-28,66.0,Indoor/Outdoor Games
2017-03-29,74.0,Indoor/Outdoor Games
2017-03-30,74.0,Indoor/Outdoor Games
2017-03-31,57.0,Indoor/Outdoor Games
2017-04-01,57.0,Indoor/Outdoor Games
2017-04-02,58.0,Indoor/Outdoor Games
2017-04-03,83.0,Indoor/Outdoor Games
2017-04-04,54.0,Indoor/Outdoor Games
2017-04-05,76.0,Indoor/Outdoor Games
2017-04-06,32.0,Indoor/Outdoor Games
2017-04-07,59.0,Indoor/Outdoor Games
2017-04-08,31.0,Indoor/Outdoor Games
2017-04-09,54.0,Indoor/Outdoor Games
2017-04-10,47.0,Indoor/Outdoor Games
2017-04-11,92.0,Indoor/Outdoor Games
2017-04-12,61.0,Indoor/Outdoor Games
2017-04-13,51.0,Indoor/Outdoor Games
2017-04-14,56.0,Indoor/Outdoor Games
2017-04-15,58.0,Indoor/Outdoor Games
2017-04-16,52.0,Indoor/Outdoor Games
2017-04-17,50.0,Indoor/Outdoor Games
2017-04-18,42.0,Indoor/Outdoor Games
2017-04-19,57.0,Indoor/Outdoor Games
2017-04-20,43.0,Indoor/Outdoor Games
2017-04-21,69.0,Indoor/Outdoor Games
2017-04-22,53.0,Indoor/Outdoor Games
2017-04-23,63.0,Indoor/Outdoor Games
2017-04-24,56.0,Indoor/Outdoor Games
2017-04-25,81.0,Indoor/Outdoor Games
2017-04-26,53.0,Indoor/Outdoor Games
2017-04-27,57.0,Indoor/Outdoor Games
2017-04-28,47.0,Indoor/Outdoor Games
2017-04-29,79.0,Indoor/Outdoor Games
2017-04-30,68.0,Indoor/Outdoor Games
2017-05-01,44.0,Indoor/Outdoor Games
2017-05-02,59.0,Indoor/Outdoor Games
2017-05-03,50.0,Indoor/Outdoor Games
2017-05-04,67.0,Indoor/Outdoor Games
2017-05-05,60.0,Indoor/Outdoor Games
2017-05-06,52.0,Indoor/Outdoor Games
2017-05-07,73.0,Indoor/Outdoor Games
2017-05-08,58.0,Indoor/Outdoor Games
2017-05-09,42.0,Indoor/Outdoor Games
2017-05-10,55.0,Indoor/Outdoor Games
2017-05-11,47.0,Indoor/Outdoor Games
2017-05-12,36.0,Indoor/Outdoor Games
2017-05-13,53.0,Indoor/Outdoor Games
